nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,        pressure,      z-velocity,      y-velocity,      x-velocity,cell-wall-distance,boundary-normal-dist
         1,-5.000000237E+00, 0.000000000E+00, 0.000000000E+00, 3.392135747E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.859899155E-02, 0.000000000E+00
         2,-4.802974349E+00, 0.000000000E+00,-9.094947450E-16, 3.409946876E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.147184517E-02, 0.000000000E+00
         3,-4.605947973E+00, 0.000000000E+00,-9.094947450E-16, 3.461714089E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.565431221E-02, 0.000000000E+00
         4,-4.408922084E+00, 0.000000000E+00,-9.094947450E-16, 3.552546690E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.986420595E-02, 0.000000000E+00
         5,-4.211896196E+00, 0.000000000E+00,-9.094947450E-16, 3.691136490E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.095406566E-02, 0.000000000E+00
         6,-4.014870064E+00, 0.000000000E+00,-9.094947450E-16, 3.877412927E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.015566115E-02, 0.000000000E+00
         7,-3.817844175E+00, 0.000000000E+00,-9.094947450E-16, 4.113583100E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.295442478E-02, 0.000000000E+00
         8,-3.620818043E+00, 0.000000000E+00,-9.094947450E-16, 4.413942267E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.622204027E-02, 0.000000000E+00
         9,-3.423792155E+00, 0.000000000E+00,-9.094947450E-16, 4.786959039E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.788506175E-02, 0.000000000E+00
        10,-3.226766022E+00, 0.000000000E+00,-9.094947450E-16, 5.234445428E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.329233785E-02, 0.000000000E+00
        11,-3.029740134E+00, 0.000000000E+00,-9.094947450E-16, 5.783852143E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.352509013E-02, 0.000000000E+00
        12,-2.832714002E+00, 0.000000000E+00,-9.094947450E-16, 6.472621695E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.365363462E-02, 0.000000000E+00
        13,-2.635688113E+00, 0.000000000E+00,-9.094947450E-16, 7.294891556E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.303652207E-02, 0.000000000E+00
        14,-2.438661981E+00, 0.000000000E+00,-9.094947450E-16, 8.311265624E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.828807215E-02, 0.000000000E+00
        15,-2.241636093E+00, 0.000000000E+00,-9.094947450E-16, 9.551700288E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.280748099E-02, 0.000000000E+00
        16,-2.044609960E+00, 0.000000000E+00,-9.094947450E-16, 1.109969678E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.320315779E-02, 0.000000000E+00
        17,-1.847583950E+00, 0.000000000E+00,-9.094947450E-16, 1.302179284E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.250198984E-02, 0.000000000E+00
        18,-1.650557940E+00, 0.000000000E+00,-9.094947450E-16, 1.550728437E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.171930624E-02, 0.000000000E+00
        19,-1.453531929E+00, 0.000000000E+00,-9.094947450E-16, 1.866237452E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.021435953E-02, 0.000000000E+00
        20,-1.256505919E+00, 0.000000000E+00,-9.094947450E-16, 2.258317612E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.895395651E-02, 0.000000000E+00
        21,-1.075898733E+00, 0.000000000E+00,-9.094947450E-16, 2.722136996E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.815368670E-02, 0.000000000E+00
        22,-9.231123485E-01, 0.000000000E+00,-9.094947450E-16, 3.204422375E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.381750569E-02, 0.000000000E+00
        23,-7.915463022E-01, 0.000000000E+00,-9.094947450E-16, 3.692266689E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.441060177E-02, 0.000000000E+00
        24,-6.782532671E-01, 0.000000000E+00,-9.094947450E-16, 4.103741240E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 2.982177548E-02, 0.000000000E+00
        25,-5.806954622E-01, 0.000000000E+00,-9.094947450E-16, 4.394613570E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 2.483488424E-02, 0.000000000E+00
        26,-4.966873100E-01, 0.000000000E+00,-9.094947450E-16, 4.495795186E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 2.161005329E-02, 0.000000000E+00
        27,-4.243469440E-01, 0.000000000E+00,-9.094947450E-16, 4.361270188E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.859937557E-02, 0.000000000E+00
        28,-3.620538807E-01, 0.000000000E+00,-9.094947450E-16, 3.960096960E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.721339928E-02, 0.000000000E+00
        29,-3.084126123E-01, 0.000000000E+00,-9.094947450E-16, 3.223485271E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.516312158E-02, 0.000000000E+00
        30,-2.591561097E-01, 0.000000000E+00,-9.094947450E-16, 2.268172036E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.458870847E-02, 0.000000000E+00
        31,-2.098995919E-01, 0.000000000E+00,-9.094947450E-16, 7.625395463E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.544618049E-02, 0.000000000E+00
        32,-1.606430893E-01, 0.000000000E+00,-9.094947450E-16,-1.408411550E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.508413432E-02, 0.000000000E+00
        33,-1.113865867E-01, 0.000000000E+00,-9.094947450E-16,-4.109802884E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.521298722E-02, 0.000000000E+00
        34,-6.213008413E-02, 0.000000000E+00,-9.094947450E-16,-7.342642743E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.535738992E-02, 0.000000000E+00
        35,-1.287358059E-02, 0.000000000E+00,-9.094947450E-16,-1.111262920E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.543868146E-02, 0.000000000E+00
        36, 3.638292485E-02, 0.000000000E+00,-9.094947450E-16,-1.504174101E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.543248790E-02, 0.000000000E+00
        37, 8.563943125E-02, 0.000000000E+00,-9.094947450E-16,-1.858527749E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.445489927E-02, 0.000000000E+00
        38, 1.348959262E-01, 0.000000000E+00,-9.094947450E-16,-2.098855828E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.340584799E-02, 0.000000000E+00
        39, 1.841524440E-01, 0.000000000E+00,-9.094947450E-16,-2.220013516E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.298265756E-02, 0.000000000E+00
        40, 2.334089466E-01, 0.000000000E+00,-9.094947450E-16,-2.216920090E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.340069850E-02, 0.000000000E+00
        41, 2.826654492E-01, 0.000000000E+00,-9.094947450E-16,-2.077894889E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.329600198E-02, 0.000000000E+00
        42, 3.319219518E-01, 0.000000000E+00,-9.094947450E-16,-1.838113783E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.317642081E-02, 0.000000000E+00
        43, 3.811784544E-01, 0.000000000E+00,-9.094947450E-16,-1.526277472E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.336003507E-02, 0.000000000E+00
        44, 4.304349570E-01, 0.000000000E+00,-9.094947450E-16,-1.198460708E+02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.335197935E-02, 0.000000000E+00
        45, 4.796914596E-01, 0.000000000E+00,-9.094947450E-16,-9.106196114E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.315711465E-02, 0.000000000E+00
        46, 5.289479621E-01, 0.000000000E+00,-9.094947450E-16,-5.906878768E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.361223116E-02, 0.000000000E+00
        47, 5.782044952E-01, 0.000000000E+00,-9.094947450E-16,-3.414206718E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.334089195E-02, 0.000000000E+00
        48, 6.274609673E-01, 0.000000000E+00,-9.094947450E-16,-1.625491951E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.358408824E-02, 0.000000000E+00
        49, 6.767175004E-01, 0.000000000E+00,-9.094947450E-16,-2.862904894E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.362932830E-02, 0.000000000E+00
        50, 7.259739725E-01, 0.000000000E+00,-9.094947450E-16, 7.202358483E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.338761534E-02, 0.000000000E+00
        51, 7.752305056E-01, 0.000000000E+00,-9.094947450E-16, 1.424245985E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.338044341E-02, 0.000000000E+00
        52, 8.244869776E-01, 0.000000000E+00,-9.094947450E-16, 1.846447427E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.354089801E-02, 0.000000000E+00
        53, 8.737435107E-01, 0.000000000E+00,-9.094947450E-16, 2.106014207E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.332789757E-02, 0.000000000E+00
        54, 9.229999828E-01, 0.000000000E+00,-9.094947450E-16, 2.244408162E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.347386777E-02, 0.000000000E+00
        55, 9.722565159E-01, 0.000000000E+00,-9.094947450E-16, 2.296384952E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.344992983E-02, 0.000000000E+00
        56, 1.021512988E+00, 0.000000000E+00,-9.094947450E-16, 2.288872909E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.357782494E-02, 0.000000000E+00
        57, 1.070769460E+00, 0.000000000E+00,-9.094947450E-16, 2.239535207E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.394100223E-02, 0.000000000E+00
        58, 1.120026054E+00, 0.000000000E+00,-9.094947450E-16, 2.164947792E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.370510082E-02, 0.000000000E+00
        59, 1.169282526E+00, 0.000000000E+00,-9.094947450E-16, 2.080462506E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.450651956E-02, 0.000000000E+00
        60, 1.218538998E+00, 0.000000000E+00,-9.094947450E-16, 1.985947467E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.547266596E-02, 0.000000000E+00
        61, 1.267795592E+00, 0.000000000E+00,-9.094947450E-16, 1.890318703E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.570438714E-02, 0.000000000E+00
        62, 1.317052065E+00, 0.000000000E+00,-9.094947450E-16, 1.795185942E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.597231866E-02, 0.000000000E+00
        63, 1.366308537E+00, 0.000000000E+00,-9.094947450E-16, 1.697864058E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.477910275E-02, 0.000000000E+00
        64, 1.415565009E+00, 0.000000000E+00,-9.094947450E-16, 1.606984769E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.472077171E-02, 0.000000000E+00
        65, 1.464821603E+00, 0.000000000E+00,-9.094947450E-16, 1.521708139E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.603592072E-02, 0.000000000E+00
        66, 1.514078075E+00, 0.000000000E+00,-9.094947450E-16, 1.436944466E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.549954793E-02, 0.000000000E+00
        67, 1.565371168E+00, 0.000000000E+00,-9.094947450E-16, 1.355858150E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.509432750E-02, 0.000000000E+00
        68, 1.625213212E+00, 0.000000000E+00,-9.094947450E-16, 1.263924540E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.719150245E-02, 0.000000000E+00
        69, 1.695028767E+00, 0.000000000E+00,-9.094947450E-16, 1.166672985E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 1.954815041E-02, 0.000000000E+00
        70, 1.776480431E+00, 0.000000000E+00,-9.094947450E-16, 1.064527796E+01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 2.342136304E-02, 0.000000000E+00
        71, 1.871507169E+00, 0.000000000E+00,-9.094947450E-16, 9.570739050E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 2.853439295E-02, 0.000000000E+00
        72, 1.982371798E+00, 0.000000000E+00,-9.094947450E-16, 8.621644464E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.221685621E-02, 0.000000000E+00
        73, 2.111713967E+00, 0.000000000E+00,-9.094947450E-16, 7.441540409E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 3.863977792E-02, 0.000000000E+00
        74, 2.262613145E+00, 0.000000000E+00,-9.094947450E-16, 6.509294567E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.333963580E-02, 0.000000000E+00
        75, 2.438661981E+00, 0.000000000E+00,-9.094947450E-16, 5.160151984E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.981662237E-02, 0.000000000E+00
        76, 2.635688113E+00, 0.000000000E+00,-9.094947450E-16, 3.411728931E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.379173217E-02, 0.000000000E+00
        77, 2.832714002E+00, 0.000000000E+00,-9.094947450E-16, 3.830344489E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.514770911E-02, 0.000000000E+00
        78, 3.029740134E+00, 0.000000000E+00,-9.094947450E-16, 2.773938147E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.849850402E-02, 0.000000000E+00
        79, 3.226766022E+00, 0.000000000E+00,-9.094947450E-16, 2.825732747E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.429361740E-02, 0.000000000E+00
        80, 3.423792155E+00, 0.000000000E+00,-9.094947450E-16, 1.671671718E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.978091465E-02, 0.000000000E+00
        81, 3.620818043E+00, 0.000000000E+00,-9.094947450E-16, 3.655567811E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.907341936E-02, 0.000000000E+00
        82, 3.817844175E+00, 0.000000000E+00,-9.094947450E-16, 9.853697968E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.338766643E-02, 0.000000000E+00
        83, 4.014870064E+00, 0.000000000E+00,-9.094947450E-16, 1.259751224E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.428186495E-02, 0.000000000E+00
        84, 4.211896196E+00, 0.000000000E+00,-9.094947450E-16, 1.432023371E+00, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.175702487E-02, 0.000000000E+00
        85, 4.408922084E+00, 0.000000000E+00,-9.094947450E-16, 4.532837357E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 6.247238234E-02, 0.000000000E+00
        86, 4.605947973E+00, 0.000000000E+00,-9.094947450E-16, 1.589856067E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.001800784E-02, 0.000000000E+00
        87, 4.802974349E+00, 0.000000000E+00,-9.094947450E-16, 3.344786729E-01, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 4.088506436E-02, 0.000000000E+00
        88, 5.000000237E+00, 0.000000000E+00, 0.000000000E+00, 9.334005445E-02, 0.000000000E+00, 0.000000000E+00, 5.000000000E+01, 5.907864901E-02, 0.000000000E+00
        89, 2.091724800E-01, 2.275789257E-16, 4.105225567E-02,-2.286768038E+02, 3.468404256E-02,-3.103079514E-16, 5.382028869E+01, 4.068558925E-02, 0.000000000E+00
        90, 1.607766495E-01, 2.276027511E-16, 4.113624387E-02,-2.228864902E+02,-1.463904634E-01, 6.698054680E-16, 5.376082397E+01, 4.072359533E-02, 0.000000000E+00
        91, 6.028589764E-01, 2.276652011E-16, 4.138067824E-02,-2.272404878E+01, 2.434357275E-01, 1.090393622E-16, 5.039845540E+01, 4.119038434E-02, 0.000000000E+00
        92, 6.517140202E-01, 2.276866683E-16, 4.147559935E-02,-6.961267708E+00, 1.824782522E-01,-4.411746961E-16, 5.014059524E+01, 4.155337636E-02, 0.000000000E+00
        93, 2.577763794E-01, 2.276956943E-16, 4.151771743E-02,-2.201306649E+02, 1.958372479E-01,-1.117393595E-15, 5.366298789E+01, 4.132968008E-02, 0.000000000E+00
        94, 5.539099995E-01, 2.277035277E-16, 4.155550200E-02,-4.376886509E+01, 3.266414286E-01, 2.298769266E-16, 5.075796106E+01, 4.141305242E-02, 0.000000000E+00
        95, 5.048685543E-01, 2.277415018E-16, 4.175893219E-02,-7.229248545E+01, 3.437461706E-01, 2.316239944E-16, 5.121916984E+01, 4.054914019E-02, 0.000000000E+00
        96, 1.122271248E-01, 2.277555694E-16, 4.184573944E-02,-2.047490681E+02,-3.178375428E-01, 1.715290249E-15, 5.347359475E+01, 4.160555292E-02, 0.000000000E+00
        97, 7.007319669E-01, 2.277752476E-16, 4.198362931E-02, 3.877261795E+00, 1.379540163E-01,-9.152789166E-16, 4.995782072E+01, 4.185798314E-02, 0.000000000E+00
        98, 8.978184020E-01, 2.277795573E-16, 4.201717958E-02, 2.230581682E+01, 2.003448702E-02,-1.106294370E-16, 4.965155354E+01, 4.354796144E-02, 0.000000000E+00
        99, 8.487291053E-01, 2.277838942E-16, 4.205264863E-02, 2.052591533E+01, 3.637757125E-02, 2.074638525E-16, 4.967939085E+01, 4.293490887E-02, 0.000000000E+00
       100, 4.557819125E-01, 2.277842465E-16, 4.205564699E-02,-1.014214091E+02, 3.835305710E-01, 4.831361962E-16, 5.168437602E+01, 3.983767353E-02, 0.000000000E+00
       101, 9.469587852E-01, 2.277949801E-16, 4.215263948E-02, 2.308417026E+01, 9.825275974E-03,-2.601254449E-16, 4.963955717E+01, 4.190498528E-02, 0.000000000E+00
       102, 7.995140761E-01, 2.278098879E-16, 4.232168780E-02, 1.743796971E+01, 5.741837116E-02, 4.221972327E-16, 4.973391241E+01, 4.180101475E-02, 0.000000000E+00
       103, 9.961879746E-01, 2.278121647E-16, 4.235347949E-02, 2.320448796E+01, 1.931447984E-03,-2.969039202E-16, 4.964002560E+01, 4.182101635E-02, 0.000000000E+00
       104, 3.069137414E-01, 2.278129779E-16, 4.236574756E-02,-1.995033075E+02, 3.277192602E-01,-1.519885616E-15, 5.330510304E+01, 4.125003776E-02, 0.000000000E+00
       105, 7.500844472E-01, 2.278168268E-16, 4.242828571E-02, 1.199565702E+01, 9.150006184E-02,-2.805567833E-16, 4.982076798E+01, 4.156079452E-02, 0.000000000E+00
       106, 1.045473560E+00, 2.278228712E-16, 4.256306278E-02, 2.283839506E+01,-3.208926064E-03,-3.055141629E-16, 4.964645294E+01, 4.233793052E-02, 0.000000000E+00
       107, 4.064050181E-01, 2.278247415E-16, 4.263029301E-02,-1.347101000E+02, 4.197087061E-01, 6.871826853E-16, 5.224731111E+01, 4.130940366E-02, 0.000000000E+00
       108, 1.094772025E+00, 2.278262323E-16, 4.277707112E-02, 2.211797790E+01,-6.465213396E-03,-3.043760141E-16, 4.965692663E+01, 4.277497796E-02, 0.000000000E+00
       109,-8.539055276E-02, 2.278249312E-16, 4.289077581E-02,-5.608263415E+01,-4.781290228E-01,-2.485498137E-16, 5.110313259E+01, 4.149565248E-02, 0.000000000E+00
       110, 3.566244371E-01, 2.278239825E-16, 4.292997183E-02,-1.695411590E+02, 3.892457513E-01,-4.579000374E-16, 5.281099013E+01, 4.103057425E-02, 0.000000000E+00
       111, 1.144070733E+00, 2.278219768E-16, 4.299221243E-02, 2.128815480E+01,-7.778351138E-03,-3.175921277E-16, 4.967166350E+01, 4.228015147E-02, 0.000000000E+00
       112, 6.311594691E-02, 2.278219497E-16, 4.299243368E-02,-1.725534949E+02,-4.308847710E-01, 1.942974872E-15, 5.298109305E+01, 4.214735633E-02, 0.000000000E+00
       113,-1.341122195E-01, 2.278197541E-16, 4.304488577E-02,-2.631753029E+01,-3.990986401E-01, 9.664869461E-16, 5.055693442E+01, 4.346500053E-02, 0.000000000E+00
       114, 1.193338680E+00, 2.278084242E-16, 4.322945228E-02, 2.032789509E+01,-9.350711625E-03,-3.549716610E-16, 4.968786571E+01, 4.232280030E-02, 0.000000000E+00
       115,-3.628339177E-02, 2.277909957E-16, 4.341911141E-02,-9.024656360E+01,-4.889449882E-01,-7.900722255E-16, 5.171399877E+01, 4.204904906E-02, 0.000000000E+00
       116, 1.242591490E+00, 2.277823492E-16, 4.349522606E-02, 1.934847665E+01,-9.219693829E-03,-4.013621925E-16, 4.970440631E+01, 4.236339845E-02, 0.000000000E+00
       117, 1.340256850E-02, 2.277517747E-16, 4.371720712E-02,-1.334228755E+02,-5.067958999E-01, 5.304826731E-16, 5.237678871E+01, 4.245984656E-02, 0.000000000E+00
       118, 1.291826844E+00, 2.277385203E-16, 4.379881113E-02, 1.843058007E+01,-9.825738196E-03,-4.795862038E-16, 4.972150637E+01, 4.288765770E-02, 0.000000000E+00
       119,-1.830578242E-01, 2.277057774E-16, 4.397764033E-02,-1.522925181E+00,-3.190289991E-01, 1.995330230E-15, 5.013727290E+01, 4.331215638E-02, 0.000000000E+00
       120, 1.341080752E+00, 2.276647674E-16, 4.417024059E-02, 1.744106416E+01,-9.171662530E-03,-5.814700584E-16, 4.973812328E+01, 4.314670304E-02, 0.000000000E+00
       121, 1.390386907E+00, 2.275465081E-16, 4.461881850E-02, 1.648504776E+01,-7.479823823E-03,-7.639552313E-16, 4.975387108E+01, 4.297776856E-02, 0.000000000E+00
       122, 1.439863838E+00, 2.273262659E-16, 4.525126481E-02, 1.559950924E+01,-7.213449147E-03,-1.115400590E-15, 4.976981644E+01, 4.346112611E-02, 0.000000000E+00
       123,-2.327756458E-01, 2.272516457E-16, 4.543276430E-02, 1.679375431E+01,-2.281565646E-01, 2.317806873E-15, 4.980082216E+01, 4.349412885E-02, 0.000000000E+00
       124, 1.489810496E+00, 2.268837082E-16, 4.619484549E-02, 1.473898633E+01,-6.486872098E-03,-1.714708303E-15, 4.978359122E+01, 4.489623937E-02, 0.000000000E+00
       125,-2.835692884E-01, 2.264822281E-16, 4.687470468E-02, 2.891253491E+01,-1.617724649E-01, 1.803301342E-15, 4.957639140E+01, 4.648014290E-02, 0.000000000E+00
       126, 1.541273877E+00, 2.259101488E-16, 4.769218671E-02, 1.392933409E+01,-6.525189503E-03,-2.706827835E-15, 4.979681450E+01, 4.591701575E-02, 0.000000000E+00
       127,-3.352706763E-01, 2.258760099E-16, 4.773701704E-02, 3.791540964E+01,-1.173614900E-01, 2.736641889E-15, 4.942300239E+01, 4.811255436E-02, 0.000000000E+00
       128, 1.596632156E+00, 2.236170204E-16, 5.015914774E-02, 1.305702314E+01,-6.918181822E-03,-4.128663889E-15, 4.981005202E+01, 4.977496587E-02, 0.000000000E+00
       129,-3.901146731E-01, 2.207588601E-16, 5.245821630E-02, 4.303671852E+01,-6.057119459E-02, 9.848284726E-15, 4.932953833E+01, 5.216994140E-02, 0.000000000E+00
       130, 1.658027667E+00, 2.178868626E-16, 5.437258406E-02, 1.211139034E+01,-6.213772560E-03,-6.981372711E-15, 4.982253000E+01, 5.541573610E-02, 0.000000000E+00
       131,-4.544025179E-01, 2.010765917E-16, 6.263198769E-02, 4.562071005E+01,-2.908580214E-02, 1.161934541E-14, 4.927716475E+01, 6.207744593E-02, 0.000000000E+00
       132, 1.726503012E+00, 2.004451523E-16, 6.289219964E-02, 1.120203404E+01,-4.250119890E-03,-1.688122179E-14, 4.983223614E+01, 6.352338654E-02, 0.000000000E+00
       133,-5.318592782E-01, 1.662740120E-16, 7.490328572E-02, 4.561721147E+01, 5.995118351E-03, 1.097854898E-14, 4.927470291E+01, 7.274469997E-02, 0.000000000E+00
       134, 1.857327206E-01, 1.441793259E-16, 8.159282309E-02,-2.438165666E+02,-1.194397848E-01, 4.117691659E-16, 5.404220669E+01, 8.273609283E-02, 0.000000000E+00
       135, 2.331609303E-01, 1.424429761E-16, 8.210116967E-02,-2.401151033E+02, 2.714779628E-01,-9.838938019E-16, 5.398471300E+01, 8.336772020E-02, 0.000000000E+00
       136, 1.384447545E-01, 1.415871068E-16, 8.235104761E-02,-2.333732579E+02,-4.873583052E-01, 1.665001546E-15, 5.386182095E+01, 8.377137301E-02, 0.000000000E+00
       137, 6.270509941E-01, 1.412444718E-16, 8.245095454E-02,-9.687347346E+00, 4.352916967E-01,-1.340378228E-15, 5.013418896E+01, 8.278081214E-02, 0.000000000E+00
       138, 5.786467560E-01, 1.399117027E-16, 8.283891690E-02,-2.908412443E+01, 5.845468576E-01,-1.718223999E-15, 5.042719274E+01, 8.374695770E-02, 0.000000000E+00
       139, 6.753392655E-01, 1.390821660E-16, 8.307987608E-02, 2.974247145E+00, 3.294341357E-01,-1.187086634E-15, 4.994323056E+01, 8.266103733E-02, 0.000000000E+00
       140, 5.298026985E-01, 1.380564023E-16, 8.337730804E-02,-5.057541839E+01, 7.251897497E-01,-2.049437947E-15, 5.085943771E+01, 8.546415743E-02, 0.000000000E+00
       141, 4.809845504E-01, 1.373524027E-16, 8.358111969E-02,-7.887167763E+01, 8.125620174E-01,-2.220026869E-15, 5.135174836E+01, 8.404442404E-02, 0.000000000E+00
       142, 2.813119640E-01, 1.372286681E-16, 8.361690918E-02,-2.242263466E+02, 5.999689439E-01,-2.123727845E-15, 5.369719941E+01, 8.504200401E-02, 0.000000000E+00
       143, 8.727884326E-01, 1.363392835E-16, 8.387395876E-02, 2.277709392E+01, 5.239076130E-02,-1.129584924E-16, 4.962023464E+01, 8.442015499E-02, 0.000000000E+00
       144, 9.216550120E-01, 1.354461312E-16, 8.413170260E-02, 2.374899973E+01, 2.455511218E-02,-1.073582495E-16, 4.961334889E+01, 8.332249610E-02, 0.000000000E+00
       145, 8.239937525E-01, 1.352825929E-16, 8.417885226E-02, 2.107074283E+01, 8.931640886E-02,-1.110050709E-16, 4.965260493E+01, 8.471838025E-02, 0.000000000E+00
       146, 4.321805320E-01, 1.345565027E-16, 8.438804264E-02,-1.145486765E+02, 9.337698512E-01,-2.556370214E-15, 5.189159653E+01, 8.481275376E-02, 0.000000000E+00
       147, 9.707784275E-01, 1.339909421E-16, 8.455080052E-02, 2.389878655E+01, 7.165631514E-03,-7.523218763E-17, 4.961479724E+01, 8.317568985E-02, 0.000000000E+00
       148, 9.045225955E-02, 1.338496570E-16, 8.459144231E-02,-2.053271908E+02,-8.253167134E-01, 2.807727184E-15, 5.344920445E+01, 8.490498800E-02, 0.000000000E+00
       149, 7.244770242E-01, 1.325786874E-16, 8.495661567E-02, 1.205181411E+01, 2.227295524E-01,-3.851143652E-16, 4.979941473E+01, 8.601196316E-02, 0.000000000E+00
